experiment_id,signal_date,code,name,setup_id,candidate_event_id,candidate_event_sequence,entry_archetype,signal_selection_mode,entry_mode,status,fill_reason,expire_date,audit_tags
S6_EXEC_E0_LEGACY,2025-09-11,000063,中兴通讯,s6setup-2a2011176a13f3224d4c,s6event-f1ce462b6f726e322e4f,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,002402,和而泰,s6setup-54aa95c9f92ab1eac954,s6event-08f511e57843e2809849,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,002428,云南锗业,s6setup-b916abb1b1f46de52429,s6event-950497fa14d010e7ffd5,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,300113,顺网科技,s6setup-2c76e99aa1035f5e855a,s6event-262f1ce3eced3573a35b,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,300496,中科创达,s6setup-7e2225ba9bc99627057c,s6event-9972bb6b1fd95d4a386f,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,300748,金力永磁,s6setup-318e120c4e48ebd32066,s6event-b7fe7087ef62c9767098,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,300843,胜蓝股份,s6setup-effbbcfbd9f6a9ade213,s6event-27fdeea54039c09282e9,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,301165,锐捷网络,s6setup-bbe02001b6d47dcd3cec,s6event-b87f76dd003f8f98b0e6,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,600111,北方稀土,s6setup-337d1b5067eb226db598,s6event-07968863b1a7ef596e98,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,688372,伟测科技,s6setup-222f95ff4fd43da40b08,s6event-6573504c3556471409c8,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,688588,凌志软件,s6setup-655b9cae242f4439872d,s6event-4b45811df2acd16423f2,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-11,688612,威迈斯,s6setup-4284ff150498708639c9,s6event-710703f1bd84e7be4f7a,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-16,[]
S6_EXEC_E0_LEGACY,2025-09-12,002212,天融信,s6setup-a8f6370a9b42a2234e28,s6event-207aa1be6139928f151c,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-17,[]
S6_EXEC_E0_LEGACY,2025-09-12,002378,章源钨业,s6setup-c4520a011b1400a27c31,s6event-513050388b6f2fad0607,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-17,[]
S6_EXEC_E0_LEGACY,2025-09-12,002600,领益智造,s6setup-a55089e1a7af6bc6423f,s6event-c7344c0bfca6c7245f74,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-17,[]
S6_EXEC_E0_LEGACY,2025-09-12,002664,信质集团,s6setup-45ba32e65109520f608d,s6event-f0fb62b0c4f95caded08,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-17,[]
S6_EXEC_E0_LEGACY,2025-09-12,300496,中科创达,s6setup-73d07e00f41a126beb7d,s6event-6ec9907e52b58a94a27f,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-17,[]
S6_EXEC_E0_LEGACY,2025-09-12,600660,福耀玻璃,s6setup-8285309b61cb1f1643c8,s6event-5c03c8dc104ef2923c6d,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-17,[]
S6_EXEC_E0_LEGACY,2025-09-12,688099,晶晨股份,s6setup-b92348116496ea5d1a8a,s6event-75cc621662af0888e508,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-17,[]
S6_EXEC_E0_LEGACY,2025-09-15,002402,和而泰,s6setup-653d0556fe8b29b42e88,s6event-08f511e57843e2809849,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-15,002428,云南锗业,s6setup-f7b90b3340153eac10f2,s6event-950497fa14d010e7ffd5,5,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-15,002600,领益智造,s6setup-15c1604499c396f1967b,s6event-c7344c0bfca6c7245f74,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-15,300465,高伟达,s6setup-61c5d78719f9d5af5af6,s6event-d29adfb7492c637184ee,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-15,301183,东田微,s6setup-a0f79c4d75be782ec826,s6event-72db1f4fcc716097abc4,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-15,600111,北方稀土,s6setup-0c186be8dd4f4f83177e,s6event-07968863b1a7ef596e98,4,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-15,600660,福耀玻璃,s6setup-11d9dcd7650cc1ca2b80,s6event-5c03c8dc104ef2923c6d,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-15,688261,东微半导,s6setup-eefefb1710023049dce6,s6event-6653801173c712b6fc59,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-15,688480,赛恩斯,s6setup-85cd93587da6d8b0a5fd,s6event-2307ebb2449d837710fa,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-18,[]
S6_EXEC_E0_LEGACY,2025-09-16,300604,长川科技,s6setup-541f126d80173b7eb722,s6event-c3be91a3fb66b3cd7d80,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-19,[]
S6_EXEC_E0_LEGACY,2025-09-16,600105,永鼎股份,s6setup-efdebdc927d1177541a4,s6event-4862a8e99b45195be14d,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-19,[]
S6_EXEC_E0_LEGACY,2025-09-16,688063,派能科技,s6setup-6fd60e456ad516bcb45b,s6event-c784cdc831c065f7681e,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-19,[]
S6_EXEC_E0_LEGACY,2025-09-16,688222,成都先导,s6setup-6fb055c09204cc538110,s6event-0df83153aef47f39be6d,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-19,[]
S6_EXEC_E0_LEGACY,2025-09-16,688261,东微半导,s6setup-457afb98aab7503e7344,s6event-6653801173c712b6fc59,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-19,[]
S6_EXEC_E0_LEGACY,2025-09-17,002484,江海股份,s6setup-edd02d178efbc752c41c,s6event-75f40e32310314aae841,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-22,[]
S6_EXEC_E0_LEGACY,2025-09-17,688063,派能科技,s6setup-a6e76f7fe1203a8e778a,s6event-c784cdc831c065f7681e,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-22,[]
S6_EXEC_E0_LEGACY,2025-09-18,300394,天孚通信,s6setup-8617597dc0fa1383b10d,s6event-79cd801d40302a847960,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-23,[]
S6_EXEC_E0_LEGACY,2025-09-18,300465,高伟达,s6setup-f5b3da7578ea5fcbc3c4,s6event-d29adfb7492c637184ee,4,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-23,[]
S6_EXEC_E0_LEGACY,2025-09-18,301486,致尚科技,s6setup-a791e260f9aac882d8f0,s6event-344f82aab0b4b4484030,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-23,[]
S6_EXEC_E0_LEGACY,2025-09-18,601877,正泰电器,s6setup-bb0a6512ba296ba29adf,s6event-c87ae45177af37fba7db,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-23,[]
S6_EXEC_E0_LEGACY,2025-09-19,000962,东方钽业,s6setup-9e5c6168d65ef4ca8426,s6event-408c7194d85a82d327bf,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-24,[]
S6_EXEC_E0_LEGACY,2025-09-19,300394,天孚通信,s6setup-ae4b243983b20bc0b5f9,s6event-79cd801d40302a847960,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-24,[]
S6_EXEC_E0_LEGACY,2025-09-19,601877,正泰电器,s6setup-621fba1ef2b07aedcb06,s6event-c87ae45177af37fba7db,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-24,[]
S6_EXEC_E0_LEGACY,2025-09-19,688235,百济神州,s6setup-769745a929022e58a476,s6event-69ac4e6da73ed19d6975,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-24,[]
S6_EXEC_E0_LEGACY,2025-09-22,300035,中科电气,s6setup-e1fa5ddd63e54797f3ee,s6event-2961a3c374e5744640eb,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-25,[]
S6_EXEC_E0_LEGACY,2025-09-22,300415,伊之密,s6setup-182e4147b9219916f379,s6event-d272ccd1ea53f325865e,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-25,[]
S6_EXEC_E0_LEGACY,2025-09-22,300990,同飞股份,s6setup-f8900fead8840a342b0e,s6event-8f779fef4b995776b8c5,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-25,[]
S6_EXEC_E0_LEGACY,2025-09-22,603612,索通发展,s6setup-e2176f4c641347e3af3a,s6event-c0a34750958096e5ab7c,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-25,[]
S6_EXEC_E0_LEGACY,2025-09-22,688063,派能科技,s6setup-c2fd1a235da71c264e7e,s6event-c784cdc831c065f7681e,4,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-25,[]
S6_EXEC_E0_LEGACY,2025-09-22,688141,杰华特,s6setup-1533be6620f7e49b28f6,s6event-2a6bd87ade2de53cfab0,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-25,[]
S6_EXEC_E0_LEGACY,2025-09-22,688235,百济神州,s6setup-bea30948481b1e887e0f,s6event-69ac4e6da73ed19d6975,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-25,[]
S6_EXEC_E0_LEGACY,2025-09-23,300394,天孚通信,s6setup-cac8a1d8746ec62e8f7e,s6event-79cd801d40302a847960,4,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-26,[]
S6_EXEC_E0_LEGACY,2025-09-23,688331,荣昌生物,s6setup-767c1a94d9d24c05438b,s6event-7e9a3313fc4b3ea48e0b,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-26,[]
S6_EXEC_E0_LEGACY,2025-09-24,002074,国轩高科,s6setup-ddd242a85968b864c223,s6event-9fde2ef85ad65964e051,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-29,[]
S6_EXEC_E0_LEGACY,2025-09-24,300790,宇瞳光学,s6setup-9b48a0dfdfd7ea144be2,s6event-d0b45c6fcd52d46d189b,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-09-29,[]
S6_EXEC_E0_LEGACY,2025-09-24,688235,百济神州,s6setup-6364bf1d4be532256cf2,s6event-69ac4e6da73ed19d6975,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-29,[]
S6_EXEC_E0_LEGACY,2025-09-24,688331,荣昌生物,s6setup-8c876f4b12b2d5d5fd20,s6event-1103a1578edaf24f59b4,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-29,[]
S6_EXEC_E0_LEGACY,2025-09-24,688779,五矿新能,s6setup-17d26768cf8c49e6074e,s6event-e174f44912f7666635a8,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-29,[]
S6_EXEC_E0_LEGACY,2025-09-25,000796,凯撒旅业,s6setup-bba77eab5c130632d0e3,s6event-3deadc782cd4de01db84,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,002407,多氟多,s6setup-5b781edcd82a9664c916,s6event-1aab025eb613001ff348,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,300035,中科电气,s6setup-05c1b4d829f66812bd4e,s6event-2961a3c374e5744640eb,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,300568,星源材质,s6setup-264b4fa1922eeea044ab,s6event-495579573e707c2b9a3a,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,300619,金银河,s6setup-922230b3e37111fd7d82,s6event-1b7ede4732475e6cfeb4,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,600276,恒瑞医药,s6setup-a62f87e4b34911f97b44,s6event-3b72c53b2c6d47bdd8d4,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,600362,江西铜业,s6setup-45ac314161c5cdbd49ed,s6event-cf2865553326c81e6fe5,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,603319,美湖股份,s6setup-33a8d4b25d72b3dc0baa,s6event-333568524855979b73d4,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,688116,天奈科技,s6setup-cecb0529ee0f187d6279,s6event-46fe1bfb7bfc7250052e,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,688235,百济神州,s6setup-4e007621adf207db42e2,s6event-69ac4e6da73ed19d6975,4,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-25,688779,五矿新能,s6setup-affd795824619560ce8c,s6event-e174f44912f7666635a8,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-09-30,[]
S6_EXEC_E0_LEGACY,2025-09-26,300953,震裕科技,s6setup-1e6cb85e40e24aac5c88,s6event-6939601fb075bd32fbd6,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-09,[]
S6_EXEC_E0_LEGACY,2025-09-26,688131,皓元医药,s6setup-de8a35130200259e121c,s6event-d70182f33e8f4b41118e,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-09,[]
S6_EXEC_E0_LEGACY,2025-09-26,688388,嘉元科技,s6setup-34da95e8348a8043649f,s6event-74db6b20d606bb9ed090,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-09,[]
S6_EXEC_E0_LEGACY,2025-09-29,002074,国轩高科,s6setup-4e0d8a63acdc01f12ff1,s6event-9fde2ef85ad65964e051,3,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-10,[]
S6_EXEC_E0_LEGACY,2025-09-29,003021,兆威机电,s6setup-77c168047de37b309dbb,s6event-b24ee19b2f005b5396b8,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-10,[]
S6_EXEC_E0_LEGACY,2025-09-29,301150,中一科技,s6setup-b8ad5334d77d0885e535,s6event-f9d0eb63af0f2e7f4676,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_STRUCTURE_FAILED_BEFORE_ENTRY,2025-10-10,[]
S6_EXEC_E0_LEGACY,2025-09-30,002074,国轩高科,s6setup-22f3945be4f6dee4012f,s6event-9fde2ef85ad65964e051,4,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,002176,江特电机,s6setup-6b6ff969af11dd8937ab,s6event-b5a2f8f55c7bb9b96b7d,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,002183,怡 亚 通,s6setup-c1dded25a893939cb221,s6event-cf23d0ad8c2000afbd88,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,002779,中坚科技,s6setup-5b9954ffa38d55aae644,s6event-36ae88b1c37dd6ef2375,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,002916,深南电路,s6setup-c757cc2e63e23d207547,s6event-5a528deab03fcb9e1844,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,300469,信息发展,s6setup-9b076a7334c850f93fd0,s6event-4412000d9bf3c54ba766,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,601208,东材科技,s6setup-81cc4960a1a3257ec94d,s6event-8bf8b2da61d5fe354f3f,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,601872,招商轮船,s6setup-279667d2b1b01bdb0a95,s6event-a28d9df03c2fe23de757,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,603119,浙江荣泰,s6setup-2374b9d39f87fc8f74cb,s6event-dc4701b8bbe38cbb670c,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-09-30,603319,美湖股份,s6setup-8e5ebc79909a2668e31d,s6event-333568524855979b73d4,5,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-13,[]
S6_EXEC_E0_LEGACY,2025-10-09,002008,大族激光,s6setup-c41cf311890f660da644,s6event-8c444e2eb2d853778a83,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-14,[]
S6_EXEC_E0_LEGACY,2025-10-09,002436,兴森科技,s6setup-d8d831c89fa9b91181f2,s6event-0b559850d70aa2d0a82e,1,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-14,[]
S6_EXEC_E0_LEGACY,2025-10-09,002624,完美世界,s6setup-f9859bec5b06a4db59b1,s6event-6b68071b8d4b40d1bc67,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,FILLED,FILLED_FROZEN_PLAN,2025-10-14,[]
S6_EXEC_E0_LEGACY,2025-10-09,003021,兆威机电,s6setup-8fc5eb945042a136f608,s6event-b24ee19b2f005b5396b8,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-14,[]
S6_EXEC_E0_LEGACY,2025-10-09,300007,汉威科技,s6setup-eba4cf7be83b461c8a78,s6event-3b35b16d9621db7a678f,2,SUPPORT_PULLBACK,LEGACY_SETUP_ID,FROZEN_TRADE_PLAN,CANCELLED,CANCEL_OPEN_ABOVE_BUY_ZONE,2025-10-14,[]
