box_quality_tag,box_status,brooks_setup_types,brooks_status,candidate_type,code,commission,compact_kline_pass,entry_date,entry_price,exit_date,exit_price,exit_reason,intraday_stop_breach,market_status,multi_path_confirmed,net_profit,net_return,parameter_set_id,passed_path_count,pattern_type,r_multiple,setup_id,signal_date,slippage,stop_loss_price,tail_path,tail_path_summary,tail_paths,tail_primary_path,tax,total_score,trade_id
BOX_COMPACT_READY,BOX_STABLE,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002709,10.0,True,2025-10-22,34.336302,2025-11-10,45.57438,TARGET,False,MARKET_NEUTRAL,False,1111.449168,0.32369507,s6ps-f03199f3e7189f9b,1,UNKNOWN,4.262819,s6setup-0c843cc5db500181bac6,2025-10-21,0.079911,31.7,BOX,BOX,"[""BOX""]",BOX,2.3586300000000002,70,s6trade-6214cc3d6d69492e5834
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,002716,10.0,False,2025-07-31,4.51451,2025-08-26,5.42457,TARGET,False,MARKET_STRONG,True,80.724834,0.17881195,s6ps-f03199f3e7189f9b,2,UNKNOWN,5.531943,s6setup-eec3a4d42e6b845df250,2025-07-30,0.009939,4.35,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,0.281167,75,s6trade-adfa7248b4b3e492b6d8
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,002759,10.0,False,2025-10-28,22.56254,2025-10-31,30.43953,TARGET,False,MARKET_STRONG,False,776.12403,0.34398788,s6ps-f03199f3e7189f9b,1,UNKNOWN,4.4439,s6setup-6f1bae332badff38d281,2025-10-27,0.053002,20.79,BOX,BOX,"[""BOX""]",BOX,1.574978,68,s6trade-67a6a4d1b44d54c73fb6
NONE,BOX_FORMING,"[""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,002837,10.0,False,2025-03-11,45.2452,2025-03-24,43.13682,STOP,False,MARKET_STRONG,False,-223.083223,-0.04930539,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.020908,s6setup-1282cc1d601a891eee3b,2025-03-10,0.088382,43.18,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,2.245223,71,s6trade-c9fa2ba653dcf5bb13f0
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]",BROOKS_FAILED_BREAKOUT_READY,KEY_CANDIDATE,002941,10.0,True,2025-10-31,18.72871,2025-11-06,17.32266,STOP,False,MARKET_STRONG,True,-151.507192,-0.08089569,s6ps-f03199f3e7189f9b,3,UNKNOWN,-1.012486,s6setup-a39177bc86e1234db634,2025-10-30,0.036051,17.34,BOTH,MULTI,"[""ORIGINAL"", ""BOX"", ""BROOKS""]",ORIGINAL,0.9021840000000001,76,s6trade-76b80ec0e2036635daa1
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]",BROOKS_FAILED_BREAKOUT_READY,KEY_CANDIDATE,002941,10.0,True,2025-11-04,18.3183,2025-11-06,17.46252,STOP,False,MARKET_STRONG,True,-96.486901,-0.05267241,s6ps-f03199f3e7189f9b,3,UNKNOWN,-1.020852,s6setup-95b0f66b91a78501b282,2025-11-03,0.035781,17.48,BOTH,MULTI,"[""ORIGINAL"", ""BOX"", ""BROOKS""]",ORIGINAL,0.9089069999999999,77,s6trade-e3bc22abd4a4bbee6d03
NONE,BOX_FORMING,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,KEY_CANDIDATE,002979,10.0,False,2024-11-26,28.29827,2024-11-27,26.86311,STOP_GAP,False,MARKET_NEUTRAL,False,-154.914323,-0.05474339,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.207773,s6setup-313394d2517122d09fe9,2024-11-25,0.055161,27.11,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,1.3983160000000001,75,s6trade-0975f194b040cda53bab
NONE,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,300001,10.0,False,2025-10-29,27.87785,2025-11-21,26.35362,STOP,False,MARKET_STRONG,False,-163.794914,-0.0587545,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.017612,s6setup-8e6c71012fb3d3d76322,2025-10-28,0.054231,26.38,BOX,BOX,"[""BOX""]",BOX,1.371912,74,s6trade-46e6906923f773293a34
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""SECOND_ENTRY_LONG_READY"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_SUPPORT_READY,WATCH_CANDIDATE,300009,10.0,False,2025-08-27,11.46145,2025-08-28,10.8891,STOP_GAP,True,MARKET_STRONG,True,-67.801801,-0.05915639,s6ps-f03199f3e7189f9b,2,VCP,-1.0379,s6setup-993ceb978dfc476a231f,2025-08-26,0.022351,10.91,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,0.566806,88,s6trade-ec3bfbbfbd62b9339209
NONE,BOX_BREAKOUT_READY,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,300035,10.0,False,2025-09-26,22.57255,2025-10-13,21.12885,STOP_GAP,False,MARKET_STRONG,False,-155.470154,-0.06887576,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.134494,s6setup-05c1b4d829f66812bd4e,2025-09-25,0.043701,21.3,BOX,BOX,"[""BOX""]",BOX,1.100144,72,s6trade-ffee928af08b2d9025f3
NONE,BOX_FORMING,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,KEY_CANDIDATE,300046,10.0,False,2024-11-13,44.739695,2024-11-18,39.265695,STOP_GAP,False,MARKET_STRONG,False,-559.447292,-0.12504495,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.079749,s6setup-80d778573b45a6448eaf,2024-11-12,0.084005,39.67,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,2.04729,78,s6trade-f0b2662837e760709ede
NONE,BOX_FORMING,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,KEY_CANDIDATE,300061,10.0,False,2024-11-12,18.09808,2024-11-14,16.15383,STOP,False,MARKET_STRONG,False,-205.266939,-0.11341918,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.008387,s6setup-da799d9c466c9a1bd1c9,2024-11-11,0.034252,16.17,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.841943,76,s6trade-613d5bfb9db4263c21f4
NONE,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,KEY_CANDIDATE,300065,10.0,False,2025-03-13,12.00199,2025-03-14,14.86512,TARGET,False,MARKET_STRONG,True,275.542875,0.22958099,s6ps-f03199f3e7189f9b,2,UNKNOWN,3.483169,s6setup-7ad83946d6b5e7a18b02,2025-03-12,0.026867,11.18,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,0.770123,79,s6trade-abef631161c0b1293b11
NONE,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT"", ""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED_BREAKOUT_READY,WATCH_CANDIDATE,300067,10.0,False,2024-05-20,4.83483,2024-05-22,4.44555,STOP,False,MARKET_STRONG,True,-49.15956,-0.10167795,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.011564,s6setup-be0b960820e1965a8848,2024-05-17,0.00928,4.45,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,0.231558,66,s6trade-60a70362ba5666e88aef
NONE,BOX_FORMING,[],BROOKS_FAILED,KEY_CANDIDATE,300067,10.0,False,2024-11-11,6.11611,2024-11-18,5.61438,STOP,False,MARKET_STRONG,False,-60.465448,-0.09886259,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.011328,s6setup-00fcccb83fb3b2701a5b,2024-11-08,0.01173,5.62,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.292449,80,s6trade-c36c9b11a9caa1e25cd6
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300085,10.0,False,2024-11-14,49.5495,2024-12-12,49.63032,MAX_HOLDING,False,MARKET_STRONG,False,-4.498698,-0.00090792,s6ps-f03199f3e7189f9b,1,UNKNOWN,0.010349,s6setup-e42a370d8980d8402bcb,2024-11-13,0.09918,41.74,BOX,BOX,"[""BOX""]",BOX,2.580696,64,s6trade-222945a29ba0c9435d15
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,KEY_CANDIDATE,300102,10.0,False,2024-11-13,13.4134,2024-11-18,11.96802,STOP,False,MARKET_STRONG,False,-155.161785,-0.1156767,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.008358,s6setup-5c64756c89da797ce137,2024-11-12,0.025381,11.98,BOX,BOX,"[""BOX""]",BOX,0.623782,75,s6trade-6433f204392a441a4ad9
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300124,10.0,False,2025-03-14,72.32225,2025-03-24,68.89104,STOP,False,MARKET_NEUTRAL,False,-356.706789,-0.04932186,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.02051,s6setup-5f1e06d6e268d09e8023,2025-03-13,0.141213,68.96,BOX,BOX,"[""BOX""]",BOX,3.585765,72,s6trade-c8ea291216bc7f9d06e3
BOX_COMPACT_READY,BOX_BREAKOUT_READY,"[""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,300131,10.0,True,2024-12-09,8.1081,2025-01-07,9.0909,MAX_HOLDING,False,MARKET_STRONG,False,87.808258,0.10829696,s6ps-f03199f3e7189f9b,1,UNKNOWN,1.516433,s6setup-8d7f3cd60a44c38e966c,2024-12-06,0.017199,7.46,BOX,BOX,"[""BOX""]",BOX,0.471744,71,s6trade-3b6c84b6abb86fa8d574
NONE,BOX_FORMING,[],BROOKS_FAILED,KEY_CANDIDATE,300139,10.0,False,2024-11-01,19.43942,2024-11-15,17.45253,STOP,False,MARKET_STRONG,False,-209.598509,-0.10782138,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.008871,s6setup-03ac53b95d0ed4d67393,2024-10-31,0.036892,17.47,ORIGINAL,ORIGINAL,"[""ORIGINAL""]",ORIGINAL,0.909518,81,s6trade-ca4a73d901cbd107846f
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300139,10.0,False,2024-11-04,18.33832,2024-11-15,17.17281,STOP,False,MARKET_NEUTRAL,False,-127.445144,-0.06949663,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.01497,s6setup-06fe080981f712a2689e,2024-11-01,0.035511,17.19,BOX,BOX,"[""BOX""]",BOX,0.8941509999999999,71,s6trade-6ee9656a84e16154db7d
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,KEY_CANDIDATE,300183,10.0,True,2025-03-21,21.015995,2025-03-24,19.37061,STOP,False,MARKET_STRONG,False,-175.547426,-0.08353039,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.011925,s6setup-314c58c296b156d1537c,2025-03-20,0.040387,19.39,BOX,BOX,"[""BOX""]",BOX,1.008918,76,s6trade-f3af4a7ffc7ca0c15b35
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,KEY_CANDIDATE,300199,10.0,True,2025-06-30,16.29628,2025-07-28,19.10088,MAX_HOLDING,False,MARKET_STRONG,True,269.469566,0.16535649,s6ps-f03199f3e7189f9b,2,UNKNOWN,2.425537,s6setup-98b6d5982ad98654f26b,2025-06-27,0.035397,15.14,BOTH,MULTI,"[""ORIGINAL"", ""BOX""]",ORIGINAL,0.990441,78,s6trade-955b249a27fb9da5e4d4
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300204,10.0,False,2025-06-26,33.033,2025-07-01,44.5554,TARGET,False,MARKET_STRONG,False,1139.934641,0.34508965,s6ps-f03199f3e7189f9b,1,UNKNOWN,2.465739,s6setup-9c182d59a5d74d9b9c2f,2025-06-25,0.077588,28.36,BOX,BOX,"[""BOX""]",BOX,2.305358,62,s6trade-18ab1e9d0a868144d2d9
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300210,10.0,False,2024-03-19,12.8128,2024-03-27,11.40858,STOP,False,MARKET_STRONG,False,-151.016645,-0.11786389,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.008199,s6setup-86918b98cb309eb4bbcc,2024-03-18,0.024221,11.42,BOX,BOX,"[""BOX""]",BOX,0.59465,69,s6trade-e87e0c3cd0624d477a7f
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300210,10.0,False,2024-03-20,12.80279,2024-03-26,11.62836,STOP,False,MARKET_STRONG,False,-128.048845,-0.10001636,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.01001,s6setup-179339c621cd4c0f40fb,2024-03-19,0.024431,11.64,BOX,BOX,"[""BOX""]",BOX,0.605849,70,s6trade-9083d6d16fe228c8e3aa
BOX_COMPACT_READY,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""ORDERLY_COMPRESSION_AT_SUPPORT""]",BROOKS_FAILED_BREAKOUT_READY,WATCH_CANDIDATE,300210,10.0,True,2024-03-25,12.96295,2024-03-26,11.93805,STOP,False,MARKET_STRONG,True,-113.111798,-0.08725776,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.011797,s6setup-34ead3d1be0fa4bc244f,2024-03-22,0.024901,11.95,BOX,MULTI,"[""BOX"", ""BROOKS""]",BROOKS,0.6218039999999999,74,s6trade-0a62b2b0d5eba5962386
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300258,10.0,False,2025-03-31,14.416402,2025-04-01,13.638348,STOP_GAP,True,MARKET_WEAK,False,-88.515368,-0.06139907,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.117248,s6setup-067f3d614b1a9b2ca067,2025-03-28,0.028055,13.72,BOX,BOX,"[""BOX""]",BOX,0.709972,71,s6trade-e70c2ef70c0829aec65d
NONE,BOX_BREAKOUT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300276,10.0,False,2024-12-26,10.72071,2024-12-31,9.44055,STOP_GAP,False,MARKET_NEUTRAL,False,-138.508185,-0.12919684,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.031796,s6setup-6def61aaa26d7a0e6f00,2024-12-25,0.020161,9.48,BOX,BOX,"[""BOX""]",BOX,0.49218799999999996,72,s6trade-0ae4f99c717d747ff628
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300293,10.0,False,2024-10-30,28.23821,2024-11-11,39.10086,TARGET,False,MARKET_STRONG,False,1074.242616,0.38042164,s6ps-f03199f3e7189f9b,1,UNKNOWN,3.323731,s6setup-2f57feeea609bcb0e16b,2024-10-29,0.067339,24.97,BOX,BOX,"[""BOX""]",BOX,2.022382,71,s6trade-d5f98208292699b1b545
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300307,10.0,False,2025-03-13,9.61961,2025-04-03,9.01098,STOP,False,MARKET_STRONG,False,-71.332179,-0.07415288,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.015043,s6setup-c4931d99b7cb67258402,2025-03-12,0.018631,9.02,BOX,BOX,"[""BOX""]",BOX,0.46918,73,s6trade-3291ef6d6e7332b48972
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300377,10.0,False,2024-12-16,33.1331,2024-12-18,30.19977,STOP,False,MARKET_STRONG,False,-304.906326,-0.09202469,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.010413,s6setup-861e18604179a7947c08,2024-12-13,0.063333,30.23,BOX,BOX,"[""BOX""]",BOX,1.5733210000000002,68,s6trade-83ba28a2a02218d5df49
NONE,BOX_SUPPORT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300390,0.0,False,2025-12-05,49.86982,,0.0,UNRESOLVED_NO_EXIT_BAR,False,MARKET_WEAK,False,0.0,0.0,s6ps-f03199f3e7189f9b,1,UNKNOWN,0.0,s6setup-febba4e8286185632756,2025-12-04,0.0,45.01,BOX,BOX,"[""BOX""]",BOX,0.0,73,s6trade-a81ee419bf4820e79160
NONE,BOX_FORMING,"[""MICRO_DOUBLE_BOTTOM"", ""SECOND_ENTRY_LONG_READY"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_SUPPORT_READY,KEY_CANDIDATE,300394,10.0,False,2025-09-19,129.772643,2025-10-09,116.24364,STOP,False,MARKET_STRONG,False,-1368.958504,-0.10548899,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.008675,s6setup-8617597dc0fa1383b10d,2025-09-18,0.246016,116.36,NONE,BROOKS,"[""BROOKS""]",BROOKS,6.058198,77,s6trade-43a93fb200d2adccbe69
NONE,BOX_FORMING,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_FAILED_BREAKOUT_READY,KEY_CANDIDATE,300394,10.0,False,2025-09-24,128.371243,2025-09-29,120.808071,STOP_GAP,False,MARKET_STRONG,True,-772.606819,-0.06018535,s6ps-f03199f3e7189f9b,2,UNKNOWN,-1.133698,s6setup-cac8a1d8746ec62e8f7e,2025-09-23,0.249179,121.7,ORIGINAL,MULTI,"[""ORIGINAL"", ""BROOKS""]",ORIGINAL,6.2895829999999995,78,s6trade-4245c1a448acbb48c21c
NONE,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,300397,10.0,False,2024-11-13,13.89388,2024-11-15,13.35663,STOP,False,MARKET_STRONG,False,-64.420086,-0.0463658,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.025521,s6setup-d1889779ea60fdef1231,2024-11-12,0.027251,13.37,BOX,BOX,"[""BOX""]",BOX,0.695083,72,s6trade-5b4bc8706d8fce22eac8
BOX_COMPACT_READY,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300424,10.0,True,2024-11-14,20.66064,2024-11-15,19.09089,STOP,False,MARKET_STRONG,False,-167.969288,-0.08129917,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.012324,s6setup-be858b46ff0d049233b9,2024-11-13,0.039752,19.11,BOX,BOX,"[""BOX""]",BOX,0.994297,74,s6trade-3e0ad66fbaa302aadd43
BOX_COMPACT_READY,BOX_STABLE,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300450,10.0,True,2025-07-10,23.73371,2025-07-22,26.48349,TARGET,False,MARKET_STRONG,False,263.6036,0.11106717,s6ps-f03199f3e7189f9b,1,UNKNOWN,3.799561,s6setup-adf6c601c300982c2d25,2025-07-09,0.050217,23.01,BOX,BOX,"[""BOX""]",BOX,1.374392,72,s6trade-fee0debaa49127407659
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,KEY_CANDIDATE,300454,10.0,False,2025-11-18,119.009891,2025-11-21,111.80808,STOP,False,MARKET_NEUTRAL,False,-736.002271,-0.06184379,s6ps-f03199f3e7189f9b,1,PLATFORM,-1.015786,s6setup-478345d5e6f6770a72b4,2025-11-17,0.230818,111.92,BOX,BOX,"[""BOX""]",BOX,5.821222000000001,89,s6trade-4172723d4048cf147c3b
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,KEY_CANDIDATE,300457,10.0,False,2025-07-08,21.13111,2025-08-05,20.71926,MAX_HOLDING,False,MARKET_STRONG,False,-52.262814,-0.02473264,s6ps-f03199f3e7189f9b,1,UNKNOWN,-0.26214,s6setup-299bd8ef7828db0ae0df,2025-07-07,0.04185,19.56,BOX,BOX,"[""BOX""]",BOX,1.077813,75,s6trade-8900c1a03d73db5a5d44
NONE,BOX_STABLE,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300459,10.0,False,2024-12-20,7.31731,2024-12-23,6.78321,STOP,False,MARKET_STRONG,False,-63.763259,-0.0871403,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.012877,s6setup-dbc04670d4bf601779fa,2024-12-19,0.014101,6.79,BOX,BOX,"[""BOX""]",BOX,0.353261,73,s6trade-0d51e3bbe2d956beaa2a
NONE,BOX_SUPPORT_READY,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300469,10.0,False,2025-10-09,77.69762,2025-10-10,72.90702,STOP,True,MARKET_STRONG,False,-492.855972,-0.06343257,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.01547,s6setup-9b076a7334c850f93fd0,2025-09-30,0.150605,72.98,BOX,BOX,"[""BOX""]",BOX,3.795956,69,s6trade-53b1db4a57ad758673ae
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT"", ""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300473,10.0,False,2025-03-18,31.26123,2025-03-24,28.52145,STOP,False,MARKET_STRONG,False,-285.46386,-0.09131562,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.01053,s6setup-4269b9bb4f194278f827,2025-03-17,0.059783,28.55,BOX,BOX,"[""BOX""]",BOX,1.4858559999999998,75,s6trade-70b5fdccc2449c1f0a23
NONE,BOX_SUPPORT_READY,"[""MICRO_DOUBLE_BOTTOM"", ""FAILED_BEAR_BREAKOUT""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300473,10.0,False,2025-03-19,30.6306,2025-03-24,28.52145,STOP,False,MARKET_STRONG,False,-222.40021,-0.0726072,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.013722,s6setup-18307867e16b3953aa40,2025-03-18,0.059152,28.55,BOX,BOX,"[""BOX""]",BOX,1.485225,75,s6trade-ba1100e323a1638783ee
NONE,BOX_STABLE,[],BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300503,10.0,False,2024-12-27,21.348327,2024-12-31,19.47051,STOP,False,MARKET_NEUTRAL,False,-198.796048,-0.0931202,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.010488,s6setup-4be758aa7cd2b076adfe,2024-12-26,0.040819,19.49,BOX,BOX,"[""BOX""]",BOX,1.014345,72,s6trade-a86fd9040e3473a5a06a
NONE,BOX_STABLE,[],BROOKS_FAILED,WATCH_CANDIDATE,300503,10.0,False,2025-03-18,27.774747,2025-03-24,26.11386,STOP,False,MARKET_STRONG,False,-177.448276,-0.06388835,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.01599,s6setup-b365884df694ce2f0407,2025-03-17,0.053889,26.14,BOX,BOX,"[""BOX""]",BOX,1.359582,63,s6trade-50457b1f289ed7474768
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300507,10.0,False,2025-10-21,9.38938,2025-11-17,8.84115,STOP,False,MARKET_NEUTRAL,False,-65.283289,-0.06952886,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.016408,s6setup-3aa58fbead45c91c50b2,2025-10-20,0.018231,8.85,BOX,BOX,"[""BOX""]",BOX,0.460289,73,s6trade-8e4ac431677fe4e94925
NONE,BOX_STABLE,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,WATCH_CANDIDATE,300507,10.0,False,2025-10-22,9.9099,2025-10-28,9.37062,STOP,False,MARKET_NEUTRAL,False,-64.415817,-0.06500148,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.017701,s6setup-f26a8499b91549be5903,2025-10-21,0.019281,9.38,BOX,BOX,"[""BOX""]",BOX,0.48781199999999997,74,s6trade-ada5bb68ca591813dcde
NONE,BOX_BREAKOUT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_CONTEXT_REJECT,WATCH_CANDIDATE,300520,10.0,False,2025-11-18,39.07904,2025-11-21,35.3646,STOP,False,MARKET_NEUTRAL,False,-383.286677,-0.09807986,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.009622,s6setup-db0db0e777752f50b52f,2025-11-17,0.074444,35.4,BOX,BOX,"[""BOX""]",BOX,1.842674,74,s6trade-d8f335c48e983f3a0c5f
NONE,BOX_SUPPORT_READY,"[""BEAR_FOLLOW_THROUGH_FAILED""]",BROOKS_FAILED,WATCH_CANDIDATE,300533,10.0,False,2025-07-24,36.46643,2025-08-04,34.11585,STOP,False,MARKET_STRONG,False,-246.834373,-0.06768811,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.014743,s6setup-d305e702383d30689c52,2025-07-23,0.070582,34.15,BOX,BOX,"[""BOX""]",BOX,1.776374,70,s6trade-3ab3e26ca504170f9ab2
NONE,BOX_SUPPORT_READY,"[""FAILED_BEAR_BREAKOUT""]",FAILED_BEAR_BREAKOUT,WATCH_CANDIDATE,300539,10.0,False,2025-10-24,50.56051,2025-11-04,46.03392,STOP,False,MARKET_WEAK,False,-465.05729,-0.09198034,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.010285,s6setup-99d7bb8dad8b230a03d0,2025-10-23,0.096594,46.08,BOX,BOX,"[""BOX""]",BOX,2.3982900000000003,65,s6trade-978d78265395f72f93cb
NONE,BOX_SUPPORT_READY,[],BROOKS_FAILED,WATCH_CANDIDATE,300539,10.0,False,2025-10-27,50.60055,2025-11-04,45.89406,STOP,False,MARKET_STRONG,False,-483.040187,-0.09546145,s6ps-f03199f3e7189f9b,1,UNKNOWN,-1.009857,s6setup-a5a86bfd984507ceb868,2025-10-24,0.096495,45.94,BOX,BOX,"[""BOX""]",BOX,2.391198,65,s6trade-8f64efb31c1c29bea1d2
NONE,BOX_BREAKOUT_READY,[],BROOKS_FAILED,READY_CANDIDATE,300568,10.0,False,2025-09-26,13.83382,2025-10-14,13.20678,STOP,False,MARKET_STRONG,False,-73.391376,-0.05305214,s6ps-f03199f3e7189f9b,1,PLATFORM,-1.021537,s6setup-264b4fa1922eeea044ab,2025-09-25,0.027041,13.22,BOX,BOX,"[""BOX""]",BOX,0.68738,88,s6trade-5560f0404b706249f38b
